"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/07/2021","AirNow","510850003","1","0.032","ppm","30","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/08/2021","AirNow","510850003","1","0.019","ppm","18","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/09/2021","AirNow","510850003","1","0.031","ppm","29","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/10/2021","AirNow","510850003","1","0.021","ppm","19","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/11/2021","AirNow","510850003","1","0.028","ppm","26","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/12/2021","AirNow","510850003","1","0.034","ppm","31","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/13/2021","AirNow","510850003","1","0.031","ppm","29","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/14/2021","AirNow","510850003","1","0.033","ppm","31","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/15/2021","AirNow","510850003","1","0.029","ppm","27","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/16/2021","AirNow","510850003","1","0.041","ppm","38","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/17/2021","AirNow","510850003","1","0.033","ppm","31","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/18/2021","AirNow","510850003","1","0.03","ppm","28","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/19/2021","AirNow","510850003","1","0.026","ppm","24","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/20/2021","AirNow","510850003","1","0.03","ppm","28","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/21/2021","AirNow","510850003","1","0.025","ppm","23","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/22/2021","AirNow","510850003","1","0.028","ppm","26","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/23/2021","AirNow","510850003","1","0.027","ppm","25","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/24/2021","AirNow","510850003","1","0.036","ppm","33","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/25/2021","AirNow","510850003","1","0.036","ppm","33","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/26/2021","AirNow","510850003","1","0.036","ppm","33","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/27/2021","AirNow","510850003","1","0.026","ppm","24","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/28/2021","AirNow","510850003","1","0.032","ppm","30","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/29/2021","AirNow","510850003","1","0.024","ppm","22","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/30/2021","AirNow","510850003","1","0.024","ppm","22","Turner Property, Old Church","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"12/31/2021","AirNow","510850003","1","0.017","ppm","16","Turner Property, Old Church","19","79.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","085","Hanover","37.6061300009124","-77.2188"
"01/01/2021","AQS","510870014","1","0.022","ppm","20","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/02/2021","AQS","510870014","1","0.024","ppm","22","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/03/2021","AQS","510870014","1","0.017","ppm","16","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/04/2021","AQS","510870014","1","0.02","ppm","19","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/05/2021","AQS","510870014","1","0.021","ppm","19","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/06/2021","AQS","510870014","1","0.028","ppm","26","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/07/2021","AQS","510870014","1","0.032","ppm","30","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/08/2021","AQS","510870014","1","0.026","ppm","24","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/09/2021","AQS","510870014","1","0.034","ppm","31","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/10/2021","AQS","510870014","1","0.035","ppm","32","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/11/2021","AQS","510870014","1","0.014","ppm","13","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/12/2021","AQS","510870014","1","0.027","ppm","25","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/13/2021","AQS","510870014","1","0.025","ppm","23","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/14/2021","AQS","510870014","1","0.031","ppm","29","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/15/2021","AQS","510870014","1","0.032","ppm","30","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/16/2021","AQS","510870014","1","0.022","ppm","20","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/17/2021","AQS","510870014","1","0.026","ppm","24","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/18/2021","AQS","510870014","1","0.028","ppm","26","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/19/2021","AQS","510870014","1","0.032","ppm","30","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/20/2021","AQS","510870014","1","0.033","ppm","31","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/21/2021","AQS","510870014","1","0.033","ppm","31","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/22/2021","AQS","510870014","1","0.033","ppm","31","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/23/2021","AQS","510870014","1","0.034","ppm","31","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/24/2021","AQS","510870014","1","0.032","ppm","30","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/25/2021","AQS","510870014","1","0.028","ppm","26","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/26/2021","AQS","510870014","1","0.022","ppm","20","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/27/2021","AQS","510870014","1","0.028","ppm","26","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/28/2021","AQS","510870014","1","0.035","ppm","32","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/29/2021","AQS","510870014","1","0.035","ppm","32","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/30/2021","AQS","510870014","1","0.034","ppm","31","MathScience Innovation Center","16","94.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/31/2021","AirNow","510870014","1","0.034","ppm","31","MathScience Innovation Center","24","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/02/2021","AirNow","510870014","1","0.036","ppm","33","MathScience Innovation Center","19","79.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/03/2021","AQS","510870014","1","0.039","ppm","36","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/04/2021","AQS","510870014","1","0.038","ppm","35","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/05/2021","AQS","510870014","1","0.033","ppm","31","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/06/2021","AQS","510870014","1","0.036","ppm","33","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/07/2021","AQS","510870014","1","0.03","ppm","28","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/08/2021","AQS","510870014","1","0.036","ppm","33","MathScience Innovation Center","14","82.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/09/2021","AQS","510870014","1","0.024","ppm","22","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/10/2021","AQS","510870014","1","0.031","ppm","29","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/11/2021","AQS","510870014","1","0.032","ppm","30","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/12/2021","AQS","510870014","1","0.034","ppm","31","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/13/2021","AQS","510870014","1","0.026","ppm","24","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/14/2021","AQS","510870014","1","0.026","ppm","24","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/15/2021","AQS","510870014","1","0.024","ppm","22","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/16/2021","AQS","510870014","1","0.025","ppm","23","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/17/2021","AQS","510870014","1","0.035","ppm","32","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/18/2021","AQS","510870014","1","0.03","ppm","28","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/19/2021","AQS","510870014","1","0.022","ppm","20","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/20/2021","AQS","510870014","1","0.042","ppm","39","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/21/2021","AQS","510870014","1","0.044","ppm","41","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/22/2021","AQS","510870014","1","0.029","ppm","27","MathScience Innovation Center","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
