"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/28/2021","AQS","510870014","2","14.6","ppb","13","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/01/2021","AQS","510870014","2","18.2","ppb","17","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/02/2021","AQS","510870014","2","18.4","ppb","17","MathScience Innovation Center","19","79.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/04/2021","AQS","510870014","2","29.3","ppb","27","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/05/2021","AQS","510870014","2","26.3","ppb","25","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/06/2021","AQS","510870014","2","27.6","ppb","25","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/07/2021","AQS","510870014","2","23.8","ppb","22","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/10/2021","AQS","510870014","2","27.5","ppb","25","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/11/2021","AQS","510870014","2","18.9","ppb","17","MathScience Innovation Center","21","88.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/12/2021","AQS","510870014","2","17.4","ppb","16","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/13/2021","AQS","510870014","2","18.9","ppb","17","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/14/2021","AQS","510870014","2","21","ppb","20","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/15/2021","AQS","510870014","2","5.4","ppb","5","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/16/2021","AQS","510870014","2","8","ppb","8","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/17/2021","AQS","510870014","2","5.4","ppb","5","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/18/2021","AQS","510870014","2","12.4","ppb","11","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/19/2021","AQS","510870014","2","9","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/20/2021","AQS","510870014","2","21","ppb","20","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/21/2021","AQS","510870014","2","20.1","ppb","19","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/22/2021","AQS","510870014","2","10.6","ppb","9","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/23/2021","AQS","510870014","2","4.6","ppb","4","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/24/2021","AQS","510870014","2","12.4","ppb","11","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/25/2021","AQS","510870014","2","14.3","ppb","13","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/26/2021","AQS","510870014","2","15.3","ppb","14","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/27/2021","AQS","510870014","2","9.7","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/28/2021","AQS","510870014","2","5.9","ppb","5","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/29/2021","AQS","510870014","2","13.9","ppb","12","MathScience Innovation Center","21","88.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/30/2021","AQS","510870014","2","18.6","ppb","17","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/31/2021","AQS","510870014","2","17","ppb","16","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/01/2021","AQS","510870014","2","6.7","ppb","6","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/02/2021","AQS","510870014","2","15.9","ppb","14","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/03/2021","AQS","510870014","2","18.4","ppb","17","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/04/2021","AQS","510870014","2","24.3","ppb","23","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/05/2021","AQS","510870014","2","24.4","ppb","23","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/06/2021","AQS","510870014","2","26.9","ppb","25","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/07/2021","AQS","510870014","2","18.9","ppb","17","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/08/2021","AQS","510870014","2","3.4","ppb","3","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/09/2021","AQS","510870014","2","5.7","ppb","5","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/10/2021","AQS","510870014","2","6.3","ppb","6","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/11/2021","AQS","510870014","2","14","ppb","13","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/12/2021","AQS","510870014","2","17","ppb","16","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/13/2021","AQS","510870014","2","6.2","ppb","6","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/14/2021","AQS","510870014","2","12","ppb","11","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/15/2021","AQS","510870014","2","8","ppb","8","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/16/2021","AQS","510870014","2","13.9","ppb","12","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/17/2021","AQS","510870014","2","17.5","ppb","16","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/18/2021","AQS","510870014","2","6.8","ppb","6","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/19/2021","AQS","510870014","2","12.3","ppb","11","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/20/2021","AQS","510870014","2","14.1","ppb","13","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/21/2021","AQS","510870014","2","11.6","ppb","10","MathScience Innovation Center","20","83.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/22/2021","AQS","510870014","2","11.5","ppb","10","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/23/2021","AQS","510870014","2","17.1","ppb","16","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/24/2021","AQS","510870014","2","19.4","ppb","18","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/25/2021","AQS","510870014","2","22.5","ppb","21","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/26/2021","AQS","510870014","2","21.2","ppb","20","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/27/2021","AQS","510870014","2","17.3","ppb","16","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/28/2021","AQS","510870014","2","11.7","ppb","10","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/29/2021","AQS","510870014","2","10.1","ppb","9","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/30/2021","AQS","510870014","2","3.4","ppb","3","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/01/2021","AQS","510870014","2","15.6","ppb","14","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/02/2021","AQS","510870014","2","6.1","ppb","6","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/03/2021","AQS","510870014","2","7.4","ppb","7","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/04/2021","AQS","510870014","2","7.1","ppb","7","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/05/2021","AQS","510870014","2","8.8","ppb","8","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/06/2021","AQS","510870014","2","11.5","ppb","10","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/07/2021","AQS","510870014","2","17.2","ppb","16","MathScience Innovation Center","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/08/2021","AQS","510870014","2","16.6","ppb","15","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/09/2021","AQS","510870014","2","12.1","ppb","11","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/10/2021","AQS","510870014","2","14.2","ppb","13","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/11/2021","AQS","510870014","2","17.4","ppb","16","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/12/2021","AQS","510870014","2","19.2","ppb","18","MathScience Innovation Center","19","79.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/13/2021","AQS","510870014","2","18.9","ppb","17","MathScience Innovation Center","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/14/2021","AQS","510870014","2","22.5","ppb","21","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/15/2021","AQS","510870014","2","20.5","ppb","19","MathScience Innovation Center","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
